task,expert,endpoint,method,seed,ranking,same_checkpoint_control,validation_score25,test_fixed_score25,test_ranked_score25,validation_metric,test_metric,validation_call,test_call,threshold,operator,nominal_budget
construction,rtdetr_x_fp32,MiniCPM,route,2027,probability,False,0.10750863454602093,0.10813482872103479,0.11247483815388529,0.22421375899802484,0.23355419176449477,0.7589158345221113,0.7726364846870839,0.1589115858078003,ge,0.76
construction,rtdetr_x_fp32,MiniCPM,route,2028,probability,False,0.11029595989967605,0.11415672797621425,0.11543694541684765,0.22544113943695793,0.2365291826102373,0.7489300998573466,0.7579893475366178,0.14587557315826416,ge,0.75
construction,rtdetr_x_fp32,MiniCPM,route,2029,probability,False,0.10366246683590916,0.10941972417007215,0.11249123903253086,0.21812181923959445,0.22985842654118172,0.7788873038516405,0.7916111850865513,0.04558877646923065,ge,0.78
construction,rtdetr_x_fp32,MiniCPM,route,2030,probability,False,0.10943499028822667,0.11024970967770964,0.1153920163545464,0.22542338890164193,0.23488097945018452,0.7589158345221113,0.771970705725699,0.17386986315250397,ge,0.76
construction,rtdetr_x_fp32,Qwen3.8,error,2026,probability,False,0.12039378593731341,0.11331040657120152,0.1157610948909677,0.26944205800380894,0.2699784556262035,0.8088445078459344,0.8152463382157124,0.0440121591091156,ge,0.81
construction,rtdetr_x_fp32,Qwen3.8,error,2027,probability,False,0.1199614628289603,0.11991445869575061,0.12168465202843265,0.26803712803712804,0.27268636672844154,0.7788873038516405,0.7952729693741678,0.014608846046030521,ge,0.78
construction,rtdetr_x_fp32,Qwen3.8,error,2028,probability,False,0.12177569282139204,0.11762245618432621,0.12187637338050852,0.2686150371322641,0.26886816407237546,0.7689015691868759,0.7792942743009321,0.20549169182777405,ge,0.77
construction,rtdetr_x_fp32,Qwen3.8,error,2029,probability,False,0.12061492278324251,0.1165348638837826,0.1207885363902005,0.2686150371322641,0.2694287519691638,0.7689015691868759,0.7809587217043942,0.20376545190811157,ge,0.77
construction,rtdetr_x_fp32,Qwen3.8,error,2030,probability,False,0.12015661202658363,0.11813198404278928,0.12197926599192044,0.2679037995789213,0.26985843727468783,0.7689015691868759,0.7812916111850865,0.19904620945453644,ge,0.77
construction,rtdetr_x_fp32,Qwen3.8,four_difference,2026,log_ratio,True,0.11034137605622484,0.09502280825624436,0.09312195995743873,0.2699586861016554,0.26910436104030006,0.7988587731811697,0.8102529960053262,-0.08189237117767334,ge,0.8
construction,rtdetr_x_fp32,Qwen3.8,four_difference,2026,probability_difference,False,0.11325378160549135,0.11911714184391976,0.12435106299175834,0.2699586861016554,0.2692688947733183,0.7988587731811697,0.8099201065246339,-0.0004259832203388214,ge,0.8
construction,rtdetr_x_fp32,Qwen3.8,four_difference,2027,log_ratio,True,0.13096425070410553,0.10976185583726535,0.10823245045562856,0.27453926046943244,0.2677107689812078,0.818830242510699,0.8195739014647138,-0.17494702339172363,ge,0.82
construction,rtdetr_x_fp32,Qwen3.8,four_difference,2027,probability_difference,False,0.1184969737010214,0.11915988751172547,0.12297109326457535,0.2738229314922339,0.26776779485961383,0.818830242510699,0.8202396804260985,-0.007923062890768051,ge,0.82
construction,rtdetr_x_fp32,Qwen3.8,four_difference,2028,log_ratio,True,0.11221843316112176,0.10602473813026195,0.10449699179671162,0.2696894259027477,0.26993270137266917,0.7888730385164051,0.7986018641810919,-1.3913800716400146,ge,0.79
construction,rtdetr_x_fp32,Qwen3.8,four_difference,2028,probability_difference,False,0.11510912726571669,0.10672096491235614,0.11036458545687358,0.2699586861016554,0.27017380559026777,0.7888730385164051,0.7936085219707057,-0.0023735486902296543,ge,0.79
construction,rtdetr_x_fp32,Qwen3.8,four_difference,2029,log_ratio,True,0.10926994271756382,0.10212893130727205,0.10596226564035197,0.2700096064066652,0.2677230846635817,0.818830242510699,0.8242343541944075,-1.4155470132827759,ge,0.82
construction,rtdetr_x_fp32,Qwen3.8,four_difference,2029,probability_difference,False,0.11098022125339418,0.11974805231661778,0.12196493903895703,0.2699586861016554,0.268624728799547,0.8088445078459344,0.8239014647137151,-0.00946833472698927,ge,0.81
construction,rtdetr_x_fp32,Qwen3.8,four_difference,2030,log_ratio,True,0.11709328685605169,0.11238358271130114,0.11294932185723938,0.2722115247468264,0.2673676620788535,0.8388017118402282,0.8362183754993342,-0.5787290930747986,ge,0.84
construction,rtdetr_x_fp32,Qwen3.8,four_difference,2030,probability_difference,False,0.12053288649557378,0.11823746710794934,0.12295913434654906,0.27318166973339386,0.26663932165812865,0.8288159771754636,0.8258988015978695,-0.015626760199666023,ge,0.83
construction,rtdetr_x_fp32,Qwen3.8,four_ratio,2026,log_ratio,False,0.12820312351577445,0.09902454720960482,0.09900601359401771,0.2693115545451994,0.27051015600234996,0.7788873038516405,0.7909454061251664,-0.9575721621513367,ge,0.78
construction,rtdetr_x_fp32,Qwen3.8,four_ratio,2026,probability_difference,True,0.10371633787367057,0.11486852991210213,0.11545107659649317,0.2720493854628622,0.26846091394620314,0.8288159771754636,0.8288948069241012,-0.02662026882171631,ge,0.83
construction,rtdetr_x_fp32,Qwen3.8,four_ratio,2027,log_ratio,False,0.13096425070410553,0.10976185583726535,0.10823245045562856,0.27453926046943244,0.2677107689812078,0.818830242510699,0.8195739014647138,-0.17494702339172363,ge,0.82
construction,rtdetr_x_fp32,Qwen3.8,four_ratio,2027,probability_difference,True,0.1184969737010214,0.11915988751172547,0.12297109326457535,0.2738229314922339,0.26776779485961383,0.818830242510699,0.8202396804260985,-0.007923062890768051,ge,0.82
construction,rtdetr_x_fp32,Qwen3.8,four_ratio,2028,log_ratio,False,0.12490734525868222,0.09916794146260717,0.10077312127534066,0.2697705209900332,0.2684788215570028,0.818830242510699,0.8212383488681758,-1.3686586618423462,ge,0.82
construction,rtdetr_x_fp32,Qwen3.8,four_ratio,2028,probability_difference,True,0.10654845382696372,0.11768072431881688,0.1198051991826763,0.27020636527215475,0.26884986632848556,0.8587731811697575,0.8641810918774967,-0.0331578254699707,ge,0.86
construction,rtdetr_x_fp32,Qwen3.8,four_ratio,2029,log_ratio,False,0.12596242054282145,0.1129213349435225,0.11172901112275058,0.2731513743708866,0.26778655496410875,0.8288159771754636,0.8249001331557922,0.05315309762954712,ge,0.83
construction,rtdetr_x_fp32,Qwen3.8,four_ratio,2029,probability_difference,True,0.10851950827289983,0.11795652459841306,0.11887033683261619,0.2731513743708866,0.2675134251843376,0.8288159771754636,0.8272303595206392,0.0009714104235172272,ge,0.83
construction,rtdetr_x_fp32,Qwen3.8,four_ratio,2030,log_ratio,False,0.12041981142411713,0.099844965927226,0.10117823891399735,0.2693115545451994,0.2703438042302786,0.7788873038516405,0.7899467376830892,-0.8490487337112427,ge,0.78
construction,rtdetr_x_fp32,Qwen3.8,four_ratio,2030,probability_difference,True,0.10424930254708085,0.11704944317152478,0.12051950836714966,0.27005354160526573,0.2690915793229438,0.818830242510699,0.8235685752330226,-0.02198227494955063,ge,0.82
construction,rtdetr_x_fp32,Qwen3.8,gain,2026,regression,False,0.11461043447688607,0.10736279456956735,0.108425186515875,0.267925415931338,0.27082164595102265,0.7788873038516405,0.7926098535286284,0.18016111850738525,ge,0.78
construction,rtdetr_x_fp32,Qwen3.8,gain,2027,regression,False,0.11340701932374346,0.11664880682569982,0.12127650863040235,0.27174992117664104,0.26793884750142727,0.8288159771754636,0.8249001331557922,-0.04774220287799835,ge,0.83
construction,rtdetr_x_fp32,Qwen3.8,gain,2028,regression,False,0.12040957038651784,0.12294365489488415,0.12179059597820625,0.2695166476972549,0.2719292081853759,0.7988587731811697,0.7989347536617842,0.08590328693389893,ge,0.8
construction,rtdetr_x_fp32,Qwen3.8,gain,2029,regression,False,0.10908574026810577,0.11695457110058574,0.12020874903351958,0.2704520130990719,0.26852697407753484,0.818830242510699,0.8212383488681758,-0.021960698068141937,ge,0.82
construction,rtdetr_x_fp32,Qwen3.8,gain,2030,regression,False,0.10673778415869332,0.11357903282934012,0.11820678089270939,0.27274440570380254,0.2680022169416302,0.8288159771754636,0.8378828229027963,-0.016868319362401962,ge,0.83
construction,rtdetr_x_fp32,Qwen3.8,route,2026,probability,False,0.11588539743356142,0.11588329698868416,0.11759697784415424,0.26845414221561015,0.2721126205953094,0.7788873038516405,0.7929427430093209,0.07033984363079071,ge,0.78
construction,rtdetr_x_fp32,Qwen3.8,route,2027,probability,False,0.11614938507087924,0.11777232314428779,0.12005583116546811,0.2685446644347383,0.2722277873783231,0.7689015691868759,0.7802929427430093,0.13405601680278778,ge,0.77
construction,rtdetr_x_fp32,Qwen3.8,route,2028,probability,False,0.1226251153324313,0.12091240794202765,0.12345536042150987,0.267925415931338,0.27012282177874536,0.7689015691868759,0.7822902796271638,0.10965022444725037,ge,0.77
construction,rtdetr_x_fp32,Qwen3.8,route,2029,probability,False,0.11554597977650932,0.11803881530628267,0.1209455883754125,0.26803712803712804,0.27385426168681254,0.7788873038516405,0.7899467376830892,0.014448748901486397,ge,0.78
construction,rtdetr_x_fp32,Qwen3.8,route,2030,probability,False,0.11389842157783937,0.11530039496390766,0.11917490059335592,0.2693115545451994,0.2719188933134367,0.7689015691868759,0.7796271637816246,0.13787509500980377,ge,0.77
nlvr2,vilt,MiniCPM,error,2026,probability,False,0.7926382125465483,0.799138982564397,0.8006242376408123,0.8984531652821541,0.9066513596900337,0.9899742194213692,0.9853627035947478,2.4283915536216227e-06,ge,0.99
nlvr2,vilt,MiniCPM,error,2027,probability,False,0.7919793755370954,0.7990815814020235,0.8008753677261964,0.8990260670295045,0.9069383655019014,0.9699226582641077,0.9651287938580756,4.422461643116549e-06,ge,0.97
nlvr2,vilt,MiniCPM,error,2028,probability,False,0.7929962761386422,0.7981201119322666,0.8001148023247471,0.8990260670295045,0.9071536198608022,0.9899742194213692,0.9902418023964985,4.1207282689917306e-17,ge,0.99
nlvr2,vilt,MiniCPM,error,2029,probability,False,0.7928530507018046,0.7997560450599126,0.8012556504269212,0.899169292466342,0.9071536198608022,0.9899742194213692,0.9881610102604578,2.1061083316453733e-05,ge,0.99
nlvr2,vilt,MiniCPM,error,2030,probability,False,0.7924376969349757,0.7990241802396498,0.8009112434526799,0.8987396161558293,0.9070818684078352,0.9899742194213692,0.9878022529956232,2.7660298655973747e-06,ge,0.99
nlvr2,vilt,MiniCPM,four_difference,2026,log_ratio,True,0.7941420796333428,0.801026045777427,0.8017866111788764,0.8985963907189917,0.9067948625959675,0.9799484388427385,0.9812728707756332,-7.513500213623047,ge,0.98
nlvr2,vilt,MiniCPM,four_difference,2026,probability_difference,False,0.7935118877112576,0.8008466671450097,0.8019659898112936,0.897450587224291,0.9056468393484968,0.9899742194213692,0.9898830451316639,-0.15563204884529114,ge,0.99
nlvr2,vilt,MiniCPM,four_difference,2027,log_ratio,True,0.7934689200802062,0.8007820908373395,0.801750735452393,0.8993125179031796,0.9070818684078352,0.9899742194213692,0.9895960393197962,-4.813183784484863,ge,0.99
nlvr2,vilt,MiniCPM,four_difference,2027,probability_difference,False,0.7938126611286165,0.8001578531965273,0.8012915261534046,0.8983099398453165,0.9057185908014638,0.9899742194213692,0.9882327617134247,-0.1142226904630661,ge,0.99
nlvr2,vilt,MiniCPM,four_difference,2028,log_ratio,True,0.7933400171870524,0.7994905646839349,0.8016144076917557,0.8985963907189917,0.9071536198608022,0.9899742194213692,0.989811293678697,-10.380939483642578,ge,0.99
nlvr2,vilt,MiniCPM,four_difference,2028,probability_difference,False,0.7934689200802063,0.7997416947693191,0.8014493793499319,0.8977370380979662,0.906364353878166,0.9899742194213692,0.9908875654732008,-0.2333981692790985,ge,0.99
nlvr2,vilt,MiniCPM,four_difference,2029,log_ratio,True,0.7941277570896591,0.799232259453254,0.8014063284781516,0.8988828415926668,0.9067231111430006,0.9799484388427385,0.978689818468824,-11.480510711669922,ge,0.98
nlvr2,vilt,MiniCPM,four_difference,2029,probability_difference,False,0.7938269836723002,0.8003946329913181,0.8014996053670087,0.8973073617874534,0.9061490995192653,0.9899742194213692,0.9906005596613331,-0.18295258283615112,ge,0.99
nlvr2,vilt,MiniCPM,four_difference,2030,log_ratio,True,0.7938269836723002,0.8004879098801752,0.8016718088541294,0.8987396161558293,0.9072253713137691,0.9899742194213692,0.9913180741910024,-6.187008857727051,ge,0.99
nlvr2,vilt,MiniCPM,four_difference,2030,probability_difference,False,0.7940274992838728,0.8000430508717802,0.8016502834182392,0.8971641363506159,0.9070101169548683,0.9899742194213692,0.9908158140202339,-0.15542080998420715,ge,0.99
nlvr2,vilt,MiniCPM,four_ratio,2026,log_ratio,False,0.7941420796333428,0.801026045777427,0.8017866111788764,0.8985963907189917,0.9067948625959675,0.9799484388427385,0.9812728707756332,-7.513500213623047,ge,0.98
nlvr2,vilt,MiniCPM,four_ratio,2026,probability_difference,True,0.7935118877112576,0.8008466671450097,0.8019659898112936,0.897450587224291,0.9056468393484968,0.9899742194213692,0.9898830451316639,-0.15563204884529114,ge,0.99
nlvr2,vilt,MiniCPM,four_ratio,2027,log_ratio,False,0.7937124033228302,0.7994116380856712,0.8002726555212742,0.8988828415926668,0.9068666140489345,0.9799484388427385,0.979550835904427,-18.18950843811035,ge,0.98
nlvr2,vilt,MiniCPM,four_ratio,2027,probability_difference,True,0.7930249212260096,0.7987730501542657,0.7994833895386382,0.8968776854769407,0.9062926024251992,0.9899742194213692,0.9906005596613331,-0.35407698154449463,ge,0.99
nlvr2,vilt,MiniCPM,four_ratio,2028,log_ratio,False,0.7939272414780865,0.8005237856066586,0.8021955944607878,0.8990260670295045,0.9071536198608022,0.9899742194213692,0.98973954222573,-7.835921287536621,ge,0.99
nlvr2,vilt,MiniCPM,four_ratio,2028,probability_difference,True,0.7929389859639072,0.7995407907010117,0.8009758197603501,0.8965912346032655,0.9043553131950922,0.9799484388427385,0.9812728707756332,-0.16742494702339172,ge,0.98
nlvr2,vilt,MiniCPM,four_ratio,2029,log_ratio,False,0.7948152391864796,0.8013417521704815,0.8026691540503694,0.899169292466342,0.9074406256726699,0.9899742194213692,0.9884480160723255,-11.320954322814941,ge,0.99
nlvr2,vilt,MiniCPM,four_ratio,2029,probability_difference,True,0.7936694356917788,0.8000717514529669,0.8014493793499319,0.8970209109137783,0.9059338451603645,0.9899742194213692,0.9914615770969362,-0.22513195872306824,ge,0.99
nlvr2,vilt,MiniCPM,four_ratio,2030,log_ratio,False,0.793841306215984,0.8013274018798882,0.8021884193154911,0.8990260670295045,0.9069383655019014,0.9799484388427385,0.9822773911171702,-9.19042682647705,ge,0.98
nlvr2,vilt,MiniCPM,four_ratio,2030,probability_difference,True,0.7934402749928386,0.8007390399655594,0.8019014135036234,0.8984531652821541,0.9069383655019014,0.9899742194213692,0.9911028198321016,-0.1698741316795349,ge,0.99
nlvr2,vilt,MiniCPM,gain,2026,regression,False,0.7930249212260098,0.7991318074191003,0.8004305087178015,0.8973073617874534,0.9052880820836622,0.9899742194213692,0.9904570567553993,-0.15253251791000366,ge,0.99
nlvr2,vilt,MiniCPM,gain,2027,regression,False,0.7927527928960183,0.7987945755901558,0.8002296046494941,0.8970209109137783,0.9053598335366291,0.9899742194213692,0.9872999928248547,-0.11346326023340225,ge,0.99
nlvr2,vilt,MiniCPM,gain,2028,regression,False,0.7936551131480951,0.8001148023247471,0.8008681925808998,0.8973073617874534,0.9062926024251992,0.9899742194213692,0.9911745712850685,-0.1503293514251709,ge,0.99
nlvr2,vilt,MiniCPM,gain,2029,regression,False,0.7937410484101977,0.7983497165817608,0.8001363277606371,0.8967344600401032,0.9055750878955299,0.9899742194213692,0.9921073401736386,-0.2225644588470459,ge,0.99
nlvr2,vilt,MiniCPM,gain,2030,regression,False,0.7932111142938986,0.7998062710769894,0.8010045203415369,0.8967344600401032,0.9052163306306953,0.9899742194213692,0.9913898256439693,-0.11570084095001221,ge,0.99
nlvr2,vilt,MiniCPM,route,2026,probability,False,0.7929676310512747,0.799418813230968,0.8005022601707685,0.8990260670295045,0.906436105331133,0.9899742194213692,0.9868694841070532,2.094150131082273e-10,ge,0.99
nlvr2,vilt,MiniCPM,route,2027,probability,False,0.7931395015754799,0.800373107555428,0.8020090406830739,0.8987396161558293,0.9056468393484968,0.9699226582641077,0.9662768171055464,1.948114913830068e-08,ge,0.97
nlvr2,vilt,MiniCPM,route,2028,probability,False,0.7930535663133772,0.8002439549400876,0.8018511874865466,0.8990260670295045,0.9070101169548683,0.9899742194213692,0.9883045131663917,3.0138309625726833e-08,ge,0.99
nlvr2,vilt,MiniCPM,route,2029,probability,False,0.7930105986823259,0.7988950276243094,0.800559661333142,0.8987396161558293,0.9067948625959675,0.9899742194213692,0.9900982994905647,5.493770913744811e-07,ge,0.99
nlvr2,vilt,MiniCPM,route,2030,probability,False,0.7932540819249498,0.7988161010260458,0.8008251417091197,0.8988828415926668,0.9066513596900337,0.9899742194213692,0.987945755901557,2.1658902369381394e-06,ge,0.99
nlvr2,vilt,Qwen3.8,error,2026,probability,False,0.7942423374391292,0.7992824854703309,0.8009471191791634,0.9040389573188198,0.9001937289230106,0.9899742194213692,0.9853627035947478,2.4283915536216227e-06,ge,0.99
nlvr2,vilt,Qwen3.8,error,2027,probability,False,0.7938699513033515,0.7992824854703309,0.8009829949056468,0.904325408192495,0.9005524861878453,0.9899742194213692,0.9904570567553993,2.1695223040296696e-06,ge,0.99
nlvr2,vilt,Qwen3.8,error,2028,probability,False,0.7936264680607276,0.7988950276243094,0.8006098873502188,0.9047550845030078,0.9003372318289445,0.9799484388427385,0.9822773911171702,0.00011319875193294138,ge,0.98
nlvr2,vilt,Qwen3.8,error,2029,probability,False,0.7944714981380694,0.800279830666571,0.8015785319652723,0.9046118590661701,0.9002654803759776,0.9699226582641077,0.9689316208653225,0.00015893796808086336,ge,0.97
nlvr2,vilt,Qwen3.8,error,2030,probability,False,0.7940991120022916,0.7991174571285069,0.8009040683073833,0.9050415353766829,0.9004089832819114,0.9899742194213692,0.9878022529956232,2.7660298655973747e-06,ge,0.99
nlvr2,vilt,Qwen3.8,four_difference,2026,log_ratio,True,0.7971068461758808,0.8012484752816246,0.8016287579823491,0.9046118590661701,0.9002654803759776,0.9899742194213692,0.9915333285499032,-18.6831111907959,ge,0.99
nlvr2,vilt,Qwen3.8,four_difference,2026,probability_difference,False,0.7970925236321971,0.801284351008108,0.8021094927172275,0.9054712116871957,0.9028485326827869,0.9899742194213692,0.9898830451316639,-0.7896829843521118,ge,0.99
nlvr2,vilt,Qwen3.8,four_difference,2027,log_ratio,True,0.7958034947006588,0.8028772332639736,0.8027193800674464,0.9047550845030078,0.8996914687522423,0.9799484388427385,0.977757049580254,-11.819299697875977,ge,0.98
nlvr2,vilt,Qwen3.8,four_difference,2027,probability_difference,False,0.7967487825837869,0.8018655377771401,0.8026476286144795,0.9067602406187338,0.9034942957594891,0.9899742194213692,0.9890937791490277,-0.6514462232589722,ge,0.99
nlvr2,vilt,Qwen3.8,four_difference,2028,log_ratio,True,0.796089945574334,0.8021381932984143,0.8035301714859726,0.9046118590661701,0.9000502260170768,0.9899742194213692,0.9908158140202339,-12.309871673583984,ge,0.99
nlvr2,vilt,Qwen3.8,four_difference,2028,probability_difference,False,0.7958178172443426,0.8010116954868337,0.8027839563751166,0.9071899169292467,0.9034225443065222,0.9899742194213692,0.9881610102604578,-0.6827153563499451,ge,0.99
nlvr2,vilt,Qwen3.8,four_difference,2029,log_ratio,True,0.7963477513606416,0.8034655951783025,0.8040109062208509,0.9046118590661701,0.8997632202052092,0.939988541965053,0.9383655019014135,-9.78353500366211,ge,0.94
nlvr2,vilt,Qwen3.8,four_difference,2029,probability_difference,False,0.7959896877685476,0.802425199110282,0.8033292674176653,0.9064737897450588,0.9037813015713568,0.9799484388427385,0.9776852981272871,-0.4852448105812073,ge,0.98
nlvr2,vilt,Qwen3.8,four_difference,2030,log_ratio,True,0.7963334288169579,0.802145368443711,0.8023606228026117,0.905327986250358,0.9004089832819114,0.9699226582641077,0.9715146731721317,-12.531599044799805,ge,0.97
nlvr2,vilt,Qwen3.8,four_difference,2030,probability_difference,False,0.7967201374964193,0.8007749156920428,0.8017794360335797,0.9071899169292467,0.901772260888283,0.9899742194213692,0.9911745712850685,-0.5994459390640259,ge,0.99
nlvr2,vilt,Qwen3.8,four_ratio,2026,log_ratio,False,0.7971927814379833,0.801700509435316,0.8024682499820621,0.9051847608135205,0.9002654803759776,0.9799484388427385,0.9817033794934348,-12.83373737335205,ge,0.98
nlvr2,vilt,Qwen3.8,four_ratio,2026,probability_difference,True,0.7964623317101117,0.8008968931620866,0.8023247470761282,0.9060441134345459,0.9038530530243237,0.9899742194213692,0.9901700509435316,-0.49320393800735474,ge,0.99
nlvr2,vilt,Qwen3.8,four_ratio,2027,log_ratio,False,0.7963191062732742,0.803896103896104,0.8042620363062352,0.9047550845030078,0.9006242376408122,0.9899742194213692,0.9911745712850685,-8.281852722167969,ge,0.99
nlvr2,vilt,Qwen3.8,four_ratio,2027,probability_difference,True,0.7959610426811801,0.8023749730932052,0.8035229963406759,0.9060441134345459,0.9032790414005883,0.9899742194213692,0.9892372820549616,-0.2945282459259033,ge,0.99
nlvr2,vilt,Qwen3.8,four_ratio,2028,log_ratio,False,0.7962331710111715,0.8024180239649854,0.8040467819473345,0.905327986250358,0.9004807347348783,0.9899742194213692,0.9923943459855062,-9.808849334716797,ge,0.99
nlvr2,vilt,Qwen3.8,four_ratio,2028,probability_difference,True,0.7948868519048983,0.8011336729568774,0.8023032216402382,0.9069034660555715,0.9025615268709192,0.9899742194213692,0.9868694841070532,-0.6343045234680176,ge,0.99
nlvr2,vilt,Qwen3.8,four_ratio,2029,log_ratio,False,0.7966914924090518,0.8019659898112937,0.8035229963406759,0.9048983099398453,0.9004807347348783,0.9899742194213692,0.9918203343617709,-12.624320983886719,ge,0.99
nlvr2,vilt,Qwen3.8,four_ratio,2029,probability_difference,True,0.7959037525064452,0.8012915261534046,0.8029418095716438,0.9061873388713836,0.902705029776853,0.9899742194213692,0.9886632704312263,-0.3853158950805664,ge,0.99
nlvr2,vilt,Qwen3.8,four_ratio,2030,log_ratio,False,0.7965912346032655,0.8002080792136042,0.8013417521704814,0.905327986250358,0.9004089832819114,0.9598968776854769,0.9615412212097295,-13.448873519897461,ge,0.96
nlvr2,vilt,Qwen3.8,four_ratio,2030,probability_difference,True,0.7953308507590948,0.7990815814020235,0.8005955370596255,0.9066170151818963,0.902705029776853,0.9899742194213692,0.9900265480375977,-0.6531928777694702,ge,0.99
nlvr2,vilt,Qwen3.8,gain,2026,regression,False,0.7956029790890862,0.8007820908373395,0.8018296620506565,0.9056144371240332,0.9025615268709192,0.9799484388427385,0.9791920786395925,-0.33801835775375366,ge,0.98
nlvr2,vilt,Qwen3.8,gain,2027,regression,False,0.7954597536522485,0.8019875152471838,0.8030279113152041,0.9066170151818963,0.9013417521704814,0.9799484388427385,0.9799095931692616,-0.484546959400177,ge,0.98
nlvr2,vilt,Qwen3.8,gain,2028,regression,False,0.7952305929533086,0.8020807921360408,0.802590227452106,0.9059008879977084,0.9036377986654229,0.9899742194213692,0.9882327617134247,-0.6079308390617371,ge,0.99
nlvr2,vilt,Qwen3.8,gain,2029,regression,False,0.7954454311085649,0.8019659898112937,0.8030494367510943,0.9069034660555715,0.9042118102891583,0.9799484388427385,0.9774700437683863,-0.34608492255210876,ge,0.98
nlvr2,vilt,Qwen3.8,gain,2030,regression,False,0.7960040103122314,0.8004950850254718,0.8019157637942169,0.9059008879977084,0.9023462725120184,0.9498710971068461,0.948051948051948,-0.10941234230995178,ge,0.95
nlvr2,vilt,Qwen3.8,route,2026,probability,False,0.7940561443712404,0.7990241802396499,0.8008538422903064,0.9048983099398453,0.9005524861878453,0.9899742194213692,0.9894525364138623,3.1904770025903417e-07,ge,0.99
nlvr2,vilt,Qwen3.8,route,2027,probability,False,0.7945001432254368,0.7991748582908804,0.8008466671450097,0.904325408192495,0.9001937289230106,0.9899742194213692,0.9899547965846308,9.3228453579286e-07,ge,0.99
nlvr2,vilt,Qwen3.8,route,2028,probability,False,0.7942996276138642,0.8007605654014495,0.8013130515892947,0.9051847608135205,0.9004807347348783,0.9899742194213692,0.9878022529956232,1.9875805951153856e-19,ge,0.99
nlvr2,vilt,Qwen3.8,route,2029,probability,False,0.7941993698080779,0.7989811293678698,0.8007677405467462,0.9051847608135205,0.9004807347348783,0.9899742194213692,0.988878524790127,0.00021692014706786722,ge,0.99
nlvr2,vilt,Qwen3.8,route,2030,probability,False,0.7941277570896591,0.799512090119825,0.8006601133672957,0.9050415353766829,0.9001937289230106,0.9899742194213692,0.9873717442778216,1.2126680952809221e-12,ge,0.99
construction,yolo26x,MiniCPM,error,2026,probability,False,0.22030583243822807,0.2092676631629135,0.20832058587154184,0.28676728360055675,0.2513295188283841,0.4992867332382311,0.4890146471371505,0.022617846727371216,ge,0.5
construction,yolo26x,MiniCPM,error,2027,probability,False,0.22724739896667534,0.20991613366682121,0.20803919105935909,0.28722189653104074,0.2650749805378385,0.4593437945791726,0.4567243675099867,0.12995079159736633,ge,0.46
construction,yolo26x,MiniCPM,error,2028,probability,False,0.22606176068978506,0.21596039844107484,0.21492808643434902,0.28731640168932066,0.25479259910760677,0.4893009985734665,0.4743675099866844,0.037664178758859634,ge,0.49
construction,yolo26x,MiniCPM,error,2029,probability,False,0.22875829295123679,0.21438072186576557,0.21311437189137622,0.28722189653104074,0.2643695414493677,0.4593437945791726,0.4560585885486019,0.1535213738679886,ge,0.46
construction,yolo26x,MiniCPM,error,2030,probability,False,0.22950842341984,0.2179554205387229,0.21540715140274938,0.28722189653104074,0.2640405346143402,0.4593437945791726,0.45539280958721706,0.1269768625497818,ge,0.46
construction,yolo26x,MiniCPM,four_difference,2026,log_ratio,True,0.22951439243789146,0.21732146019959078,0.21717681664243893,0.28996084144947726,0.26673201439315736,0.4094151212553495,0.414780292942743,-0.6827399134635925,ge,0.41
construction,yolo26x,MiniCPM,four_difference,2026,probability_difference,False,0.23090631810158493,0.21784441318843004,0.21783657212241375,0.2828447999106682,0.26215437873972275,0.4693295292439372,0.4663781624500666,-0.10248661041259766,ge,0.47
construction,yolo26x,MiniCPM,four_difference,2027,log_ratio,True,0.2258579190074036,0.21236247216777693,0.21151986488139016,0.28892789420049103,0.2594174069021474,0.44935805991440797,0.4400798934753662,-0.9231481552124023,ge,0.45
construction,yolo26x,MiniCPM,four_difference,2027,probability_difference,False,0.22700398036250496,0.21267365992667417,0.21242061512355645,0.2848598219459613,0.2635851498163025,0.42938659058487877,0.42809587217043943,-0.06325958669185638,ge,0.43
construction,yolo26x,MiniCPM,four_difference,2028,log_ratio,True,0.22966955071522963,0.2164794985024573,0.21581980585771837,0.287614783141149,0.26515528472125294,0.43937232524964337,0.43142476697736354,-0.5946990847587585,ge,0.44
construction,yolo26x,MiniCPM,four_difference,2028,probability_difference,False,0.23231046411106632,0.21723184089928244,0.21910381550319696,0.28728969883242916,0.26237361710647344,0.4693295292439372,0.46238348868175766,-0.08103815466165543,ge,0.47
construction,yolo26x,MiniCPM,four_difference,2029,log_ratio,True,0.2279013295273578,0.21854747687650594,0.21549421736895213,0.287054322169918,0.26025754776915677,0.4593437945791726,0.4543941411451398,-1.810979962348938,ge,0.46
construction,yolo26x,MiniCPM,four_difference,2029,probability_difference,False,0.2323274089517411,0.21811828317375476,0.2168719686239992,0.2807737471705083,0.255747541850064,0.4593437945791726,0.4580559254327563,-0.10648070275783539,ge,0.46
construction,yolo26x,MiniCPM,four_difference,2030,log_ratio,True,0.22810730263174128,0.21649743756080791,0.215649842402169,0.28713951489686784,0.2556066597365839,0.4893009985734665,0.4770306258322237,-2.1627044677734375,ge,0.49
construction,yolo26x,MiniCPM,four_difference,2030,probability_difference,False,0.23043274239225123,0.2186681430858416,0.2146900227160903,0.28424105629679847,0.25305307441491287,0.5092724679029957,0.5076564580559254,-0.1446637064218521,ge,0.51
